provinsi,kabupaten_kota,tahun,garis_kemiskinan_rupiah_kapita_bulan_2020,garis_kemiskinan_rupiah_kapita_bulan_2021,garis_kemiskinan_rupiah_kapita_bulan_2022,garis_kemiskinan_rupiah_kapita_bulan_2023,garis_kemiskinan_rupiah_kapita_bulan_2024,indeks_pembangunan_gender_2020,indeks_pembangunan_gender_2021,indeks_pembangunan_gender_2022,indeks_pembangunan_gender_2023,indeks_pembangunan_gender_2024,kepadatan_penduduk_jiwa_km2_2020,kepadatan_penduduk_jiwa_km2_2021,kepadatan_penduduk_jiwa_km2_2022,kepadatan_penduduk_jiwa_km2_2023,kepadatan_penduduk_jiwa_km2_2024,pdrb_adhk_milyar_rupiah_2020,pdrb_adhk_milyar_rupiah_2021,pdrb_adhk_milyar_rupiah_2022,pdrb_adhk_milyar_rupiah_2023,pdrb_adhk_milyar_rupiah_2024,pengeluaran_per_kapita_yang_disesuaikan_rupiah_kapita_tahun_2020,pengeluaran_per_kapita_yang_disesuaikan_rupiah_kapita_tahun_2021,pengeluaran_per_kapita_yang_disesuaikan_rupiah_kapita_tahun_2022,pengeluaran_per_kapita_yang_disesuaikan_rupiah_kapita_tahun_2023,pengeluaran_per_kapita_yang_disesuaikan_rupiah_kapita_tahun_2024,persentase_rumah_tangga_yang_memiliki_akses_sanitasi_layak_persen_2020,persentase_rumah_tangga_yang_memiliki_akses_sanitasi_layak_persen_2021,persentase_rumah_tangga_yang_memiliki_akses_sanitasi_layak_persen_2022,persentase_rumah_tangga_yang_memiliki_akses_sanitasi_layak_persen_2023,persentase_rumah_tangga_yang_memiliki_akses_sanitasi_layak_persen_2024,indeks_pembangunan_manusia,rata_rata_lama_sekolah_tahun,umur_harapan_hidup_tahun,pengeluaran_per_kapita_rupiah_kapita_tahun,persentase_penduduk_miskin_persen
Sulawesi Utara,Minahasa,2024,285596,299072,308634,338802,352693,96.53,96.02,96.3,96.47,96.88,312,313,310,312,313,11685.36,12148.04,12812.87,13523.8,14265.62,12395,12481,12690,13027,13681,88.03,81.09,90.18,90.24,89.37,79.26,10.24,72.11,,6.53
Sulawesi Utara,Kepulauan Sangihe,2020,272971,283852,292549,313945,328431,95.23,95.94,95.94,95.53,95.82,302,303,231,238,239,3024.28,3204.99,3379.79,3559-03-01 00:00:00,3748.34,11427,11524,11631,11946,12409,78.65,84.22,76.6,79.12,82.68,72.45,8.17,70.1,,11.14
Sulawesi Utara,Kepulauan Sangihe,2021,272971,283852,292549,313945,328431,95.23,95.94,95.94,95.53,95.82,302,303,231,238,239,3024.28,3204.99,3379.79,3559-03-01 00:00:00,3748.34,11427,11524,11631,11946,12409,78.65,84.22,76.6,79.12,82.68,72.79,8.31,70.18,,2026-02-11 00:00:00
Sulawesi Utara,Kepulauan Sangihe,2022,272971,283852,292549,313945,328431,95.23,95.94,95.94,95.53,95.82,302,303,231,238,239,3024.28,3204.99,3379.79,3559-03-01 00:00:00,3748.34,11427,11524,11631,11946,12409,78.65,84.22,76.6,79.12,82.68,73.35,8.47,70.51,,2026-05-10 00:00:00
Sulawesi Utara,Kepulauan Sangihe,2023,272971,283852,292549,313945,328431,95.23,95.94,95.94,95.53,95.82,302,303,231,238,239,3024.28,3204.99,3379.79,3559-03-01 00:00:00,3748.34,11427,11524,11631,11946,12409,78.65,84.22,76.6,79.12,82.68,73.94,8.62,70.78,,2026-01-11 00:00:00
Sulawesi Utara,Kepulauan Sangihe,2024,272971,283852,292549,313945,328431,95.23,95.94,95.94,95.53,95.82,302,303,231,238,239,3024.28,3204.99,3379.79,3559-03-01 00:00:00,3748.34,11427,11524,11631,11946,12409,78.65,84.22,76.6,79.12,82.68,74.43,8.66,70.99,,10.84
Sulawesi Utara,Kepulauan Talaud,2020,294686,308395,319974,352120,364581,97.9,98.09,98.09,98.05,98.2,76,77,94,96,97,1611.74,1665.6,1752.48,1843.8,1932.15,8505,8558,8869,9146,9512,86.99,86.09,85.99,91.55,93.11,70.51,9.53,70.16,,9.49
Sulawesi Utara,Kepulauan Talaud,2021,294686,308395,319974,352120,364581,97.9,98.09,98.09,98.05,98.2,76,77,94,96,97,1611.74,1665.6,1752.48,1843.8,1932.15,8505,8558,8869,9146,9512,86.99,86.09,85.99,91.55,93.11,70.94,9.76,70.24,,9
Sulawesi Utara,Kepulauan Talaud,2022,294686,308395,319974,352120,364581,97.9,98.09,98.09,98.05,98.2,76,77,94,96,97,1611.74,1665.6,1752.48,1843.8,1932.15,8505,8558,8869,9146,9512,86.99,86.09,85.99,91.55,93.11,71.53,9.79,70.57,,8.25
Sulawesi Utara,Kepulauan Talaud,2023,294686,308395,319974,352120,364581,97.9,98.09,98.09,98.05,98.2,76,77,94,96,97,1611.74,1665.6,1752.48,1843.8,1932.15,8505,8558,8869,9146,9512,86.99,86.09,85.99,91.55,93.11,72.22,9.96,70.91,,8.46
Sulawesi Utara,Kepulauan Talaud,2024,294686,308395,319974,352120,364581,97.9,98.09,98.09,98.05,98.2,76,77,94,96,97,1611.74,1665.6,1752.48,1843.8,1932.15,8505,8558,8869,9146,9512,86.99,86.09,85.99,91.55,93.11,72.83,2026-01-10 00:00:00,71.21,,8.17
Sulawesi Utara,Minahasa Selatan,2020,336715,352603,365119,394739,435428,88.74,88.78,88.8,89.26,89.76,168,169,166,165,166,6073-03-01 00:00:00,6371.37,6716.36,7088.43,7483.66,11481,11554,11717,12090,12529,82.58,78.43,62.15,86.05,90.25,73.74,9.18,69.92,,9.14
Sulawesi Utara,Minahasa Selatan,2021,336715,352603,365119,394739,435428,88.74,88.78,88.8,89.26,89.76,168,169,166,165,166,6073-03-01 00:00:00,6371.37,6716.36,7088.43,7483.66,11481,11554,11717,12090,12529,82.58,78.43,62.15,86.05,90.25,73.94,9.19,70.01,,9.37
Sulawesi Utara,Minahasa Selatan,2022,336715,352603,365119,394739,435428,88.74,88.78,88.8,89.26,89.76,168,169,166,165,166,6073-03-01 00:00:00,6371.37,6716.36,7088.43,7483.66,11481,11554,11717,12090,12529,82.58,78.43,62.15,86.05,90.25,74.5,9.28,70.35,,9
Sulawesi Utara,Minahasa Selatan,2023,336715,352603,365119,394739,435428,88.74,88.78,88.8,89.26,89.76,168,169,166,165,166,6073-03-01 00:00:00,6371.37,6716.36,7088.43,7483.66,11481,11554,11717,12090,12529,82.58,78.43,62.15,86.05,90.25,75.25,9.44,70.71,,8.89
Sulawesi Utara,Minahasa Selatan,2024,336715,352603,365119,394739,435428,88.74,88.78,88.8,89.26,89.76,168,169,166,165,166,6073-03-01 00:00:00,6371.37,6716.36,7088.43,7483.66,11481,11554,11717,12090,12529,82.58,78.43,62.15,86.05,90.25,75.79,9.54,70.94,,8.97
Sulawesi Utara,Minahasa Utara,2020,333535,347938,362428,391699,427412,96.4,96.24,96.24,96.53,96.62,245,247,230,232,235,9295.28,9793.83,10332.09,10890.66,11457.69,11405,11481,11593,11958,12412,86.05,88.49,80.39,83.11,86.72,75.15,9.97,71.38,,7
Sulawesi Utara,Minahasa Utara,2021,333535,347938,362428,391699,427412,96.4,96.24,96.24,96.53,96.62,245,247,230,232,235,9295.28,9793.83,10332.09,10890.66,11457.69,11405,11481,11593,11958,12412,86.05,88.49,80.39,83.11,86.72,75.36,9.98,71.4,,2026-11-07 00:00:00
Sulawesi Utara,Minahasa Utara,2022,333535,347938,362428,391699,427412,96.4,96.24,96.24,96.53,96.62,245,247,230,232,235,9295.28,9793.83,10332.09,10890.66,11457.69,11405,11481,11593,11958,12412,86.05,88.49,80.39,83.11,86.72,75.92,10.18,71.68,,2026-06-06 00:00:00
Sulawesi Utara,Minahasa Utara,2023,333535,347938,362428,391699,427412,96.4,96.24,96.24,96.53,96.62,245,247,230,232,235,9295.28,9793.83,10332.09,10890.66,11457.69,11405,11481,11593,11958,12412,86.05,88.49,80.39,83.11,86.72,76.5,2026-03-10 00:00:00,71.99,,6.65
Sulawesi Utara,Minahasa Utara,2024,333535,347938,362428,391699,427412,96.4,96.24,96.24,96.53,96.62,245,247,230,232,235,9295.28,9793.83,10332.09,10890.66,11457.69,11405,11481,11593,11958,12412,86.05,88.49,80.39,83.11,86.72,77.05,10.36,72.27,,6.95
Sulawesi Utara,Bolaang Mongondow Utara,2020,264227,275369,283627,316327,334448,86.77,87.02,87.35,87.53,87.86,49,50,51,114,53,1691.1,1749.6,1846.11,1946.27,2045.96,9062,9143,9285,9652,10170,69.25,71.39,70.21,71.33,72.1,69.31,8.31,67.66,,8.41
Sulawesi Utara,Bolaang Mongondow Utara,2021,264227,275369,283627,316327,334448,86.77,87.02,87.35,87.53,87.86,49,50,51,114,53,1691.1,1749.6,1846.11,1946.27,2045.96,9062,9143,9285,9652,10170,69.25,71.39,70.21,71.33,72.1,69.72,8.32,67.73,,2026-03-08 00:00:00
Sulawesi Utara,Bolaang Mongondow Utara,2022,264227,275369,283627,316327,334448,86.77,87.02,87.35,87.53,87.86,49,50,51,114,53,1691.1,1749.6,1846.11,1946.27,2045.96,9062,9143,9285,9652,10170,69.25,71.39,70.21,71.33,72.1,70.39,8.48,68.05,,7.31
Sulawesi Utara,Bolaang Mongondow Utara,2023,264227,275369,283627,316327,334448,86.77,87.02,87.35,87.53,87.86,49,50,51,114,53,1691.1,1749.6,1846.11,1946.27,2045.96,9062,9143,9285,9652,10170,69.25,71.39,70.21,71.33,72.1,70.97,8.49,68.33,,2026-09-07 00:00:00
Sulawesi Utara,Bolaang Mongondow Utara,2024,264227,275369,283627,316327,334448,86.77,87.02,87.35,87.53,87.86,49,50,51,114,53,1691.1,1749.6,1846.11,1946.27,2045.96,9062,9143,9285,9652,10170,69.25,71.39,70.21,71.33,72.1,71.66,8.52,68.56,,7.88
Sulawesi Utara,Kepulauan Sitaro,2020,312581,327263,339250,370423,388056,88.4,88.87,88.87,89.04,89.44,260,261,332,45,340,1610.52,1681.88,1769.18,1862.02,1953.79,8080,8145,8401,8742,9062,90.09,93.6,86.48,96.92,96.56,68.87,2026-02-09 00:00:00,70.73,,8.94
Sulawesi Utara,Kepulauan Sitaro,2021,312581,327263,339250,370423,388056,88.4,88.87,88.87,89.04,89.44,260,261,332,45,340,1610.52,1681.88,1769.18,1862.02,1953.79,8080,8145,8401,8742,9062,90.09,93.6,86.48,96.92,96.56,69.28,2026-08-09 00:00:00,70.87,,8.94
Sulawesi Utara,Kepulauan Sitaro,2022,312581,327263,339250,370423,388056,88.4,88.87,88.87,89.04,89.44,260,261,332,45,340,1610.52,1681.88,1769.18,1862.02,1953.79,8080,8145,8401,8742,9062,90.09,93.6,86.48,96.92,96.56,70.18,9.26,71.27,,2026-02-08 00:00:00
Sulawesi Utara,Kepulauan Sitaro,2023,312581,327263,339250,370423,388056,88.4,88.87,88.87,89.04,89.44,260,261,332,45,340,1610.52,1681.88,1769.18,1862.02,1953.79,8080,8145,8401,8742,9062,90.09,93.6,86.48,96.92,96.56,70.81,9.31,71.59,,8.76
Sulawesi Utara,Kepulauan Sitaro,2024,312581,327263,339250,370423,388056,88.4,88.87,88.87,89.04,89.44,260,261,332,45,340,1610.52,1681.88,1769.18,1862.02,1953.79,8080,8145,8401,8742,9062,90.09,93.6,86.48,96.92,96.56,71.55,9.49,71.87,,8.32
Sulawesi Utara,Minahasa Tenggara,2020,332966,346746,356988,385636,402654,91.88,92.08,92.36,92.43,92.84,164,165,157,549,160,3614.41,3769.49,3969.27,4182.82,4407.39,10408,10479,10753,11034,11511,83.64,78.56,73.81,89.35,93.12,71.62,8.87,70.15,,2026-03-12 00:00:00
Sulawesi Utara,Minahasa Tenggara,2021,332966,346746,356988,385636,402654,91.88,92.08,92.36,92.43,92.84,164,165,157,549,160,3614.41,3769.49,3969.27,4182.82,4407.39,10408,10479,10753,11034,11511,83.64,78.56,73.81,89.35,93.12,72.16,2026-07-09 00:00:00,70.21,,12.47
Sulawesi Utara,Minahasa Tenggara,2022,332966,346746,356988,385636,402654,91.88,92.08,92.36,92.43,92.84,164,165,157,549,160,3614.41,3769.49,3969.27,4182.82,4407.39,10408,10479,10753,11034,11511,83.64,78.56,73.81,89.35,93.12,72.56,2026-08-09 00:00:00,70.52,,11.78
Sulawesi Utara,Minahasa Tenggara,2023,332966,346746,356988,385636,402654,91.88,92.08,92.36,92.43,92.84,164,165,157,549,160,3614.41,3769.49,3969.27,4182.82,4407.39,10408,10479,10753,11034,11511,83.64,78.56,73.81,89.35,93.12,72.97,2026-09-09 00:00:00,70.86,,11.84
Sulawesi Utara,Minahasa Tenggara,2024,332966,346746,356988,385636,402654,91.88,92.08,92.36,92.43,92.84,164,165,157,549,160,3614.41,3769.49,3969.27,4182.82,4407.39,10408,10479,10753,11034,11511,83.64,78.56,73.81,89.35,93.12,73.68,2026-01-09 00:00:00,71.17,,11.72
Sulawesi Utara,Bolaang Mongondow Selatan,2020,327648,345819,358465,397381,419865,79.7,80.09,80.42,80.97,81.59,43,44,40,84,41,1336.97,1386.96,1459.09,1536.87,1617.98,8837,8939,9238,9593,10114,55.16,67.62,61.92,71.05,73.31,67.76,7.96,64.49,,12.77
Sulawesi Utara,Bolaang Mongondow Selatan,2021,327648,345819,358465,397381,419865,79.7,80.09,80.42,80.97,81.59,43,44,40,84,41,1336.97,1386.96,1459.09,1536.87,1617.98,8837,8939,9238,9593,10114,55.16,67.62,61.92,71.05,73.31,68.2,2026-02-08 00:00:00,64.49,,12.85
Sulawesi Utara,Bolaang Mongondow Selatan,2022,327648,345819,358465,397381,419865,79.7,80.09,80.42,80.97,81.59,43,44,40,84,41,1336.97,1386.96,1459.09,1536.87,1617.98,8837,8939,9238,9593,10114,55.16,67.62,61.92,71.05,73.31,68.66,8.21,64.74,,11.92
Sulawesi Utara,Bolaang Mongondow Selatan,2023,327648,345819,358465,397381,419865,79.7,80.09,80.42,80.97,81.59,43,44,40,84,41,1336.97,1386.96,1459.09,1536.87,1617.98,8837,8939,9238,9593,10114,55.16,67.62,61.92,71.05,73.31,69.17,8.23,64.95,,2026-04-12 00:00:00
Sulawesi Utara,Bolaang Mongondow Selatan,2024,327648,345819,358465,397381,419865,79.7,80.09,80.42,80.97,81.59,43,44,40,84,41,1336.97,1386.96,1459.09,1536.87,1617.98,8837,8939,9238,9593,10114,55.16,67.62,61.92,71.05,73.31,69.92,8.29,65.11,,11.33
Sulawesi Utara,Bolaang Mongondow Timur,2020,335241,353872,368578,411409,433873,90.84,90.98,91.1,91.37,91.76,97,99,107,51,107,1881.48,1938-08-01 00:00:00,2039.19,2148.25,2258.59,8998,9115,9390,9741,10191,56.65,56.06,66.06,73.76,74.08,68.13,7.71,67.89,,5.88
Sulawesi Utara,Bolaang Mongondow Timur,2021,335241,353872,368578,411409,433873,90.84,90.98,91.1,91.37,91.76,97,99,107,51,107,1881.48,1938-08-01 00:00:00,2039.19,2148.25,2258.59,8998,9115,9390,9741,10191,56.65,56.06,66.06,73.76,74.08,68.7,7.88,67.94,,2026-01-06 00:00:00
Sulawesi Utara,Bolaang Mongondow Timur,2022,335241,353872,368578,411409,433873,90.84,90.98,91.1,91.37,91.76,97,99,107,51,107,1881.48,1938-08-01 00:00:00,2039.19,2148.25,2258.59,8998,9115,9390,9741,10191,56.65,56.06,66.06,73.76,74.08,69.35,2026-05-08 00:00:00,68.24,,5.85
Sulawesi Utara,Bolaang Mongondow Timur,2023,335241,353872,368578,411409,433873,90.84,90.98,91.1,91.37,91.76,97,99,107,51,107,1881.48,1938-08-01 00:00:00,2039.19,2148.25,2258.59,8998,9115,9390,9741,10191,56.65,56.06,66.06,73.76,74.08,70.09,8.27,68.51,,2026-08-05 00:00:00
Sulawesi Utara,Bolaang Mongondow Timur,2024,335241,353872,368578,411409,433873,90.84,90.98,91.1,91.37,91.76,97,99,107,51,107,1881.48,1938-08-01 00:00:00,2039.19,2148.25,2258.59,8998,9115,9390,9741,10191,56.65,56.06,66.06,73.76,74.08,70.68,8.34,68.73,,5.87
Sulawesi Utara,Kota Manado,2020,424473,449679,475683,521012,540888,96.23,96.41,96.42,96.51,96.86,2874,2882,2801,2825,2836,24778.18,26053.89,27523.56,29041.61,30648.17,13886,13991,14399,14822,15301,86.82,87.31,86.76,90.28,92.74,80.26,11.37,71.87,,5.86
Sulawesi Utara,Kota Manado,2021,424473,449679,475683,521012,540888,96.23,96.41,96.42,96.51,96.86,2874,2882,2801,2825,2836,24778.18,26053.89,27523.56,29041.61,30648.17,13886,13991,14399,14822,15301,86.82,87.31,86.76,90.28,92.74,80.53,11.49,71.9,,6.19
Sulawesi Utara,Kota Manado,2022,424473,449679,475683,521012,540888,96.23,96.41,96.42,96.51,96.86,2874,2882,2801,2825,2836,24778.18,26053.89,27523.56,29041.61,30648.17,13886,13991,14399,14822,15301,86.82,87.31,86.76,90.28,92.74,80.96,2026-05-11 00:00:00,72.18,,5.85
Sulawesi Utara,Kota Manado,2023,424473,449679,475683,521012,540888,96.23,96.41,96.42,96.51,96.86,2874,2882,2801,2825,2836,24778.18,26053.89,27523.56,29041.61,30648.17,13886,13991,14399,14822,15301,86.82,87.31,86.76,90.28,92.74,81.4,11.51,72.5,,5.79
Sulawesi Utara,Kota Manado,2024,424473,449679,475683,521012,540888,96.23,96.41,96.42,96.51,96.86,2874,2882,2801,2825,2836,24778.18,26053.89,27523.56,29041.61,30648.17,13886,13991,14399,14822,15301,86.82,87.31,86.76,90.28,92.74,81.86,11.53,72.78,,5.43
Sulawesi Utara,Kota Bitung,2020,416993,434642,458983,501139,518405,94.19,94.56,94.57,94.71,94.81,743,750,697,705,713,11325.1,11846.01,12510.23,13218.72,13893.82,12193,12271,12665,12954,13539,89.05,89.33,95.76,92.16,91.73,75.37,9.83,71.07,,6.41
Sulawesi Utara,Kota Bitung,2021,416993,434642,458983,501139,518405,94.19,94.56,94.57,94.71,94.81,743,750,697,705,713,11325.1,11846.01,12510.23,13218.72,13893.82,12193,12271,12665,12954,13539,89.05,89.33,95.76,92.16,91.73,75.46,9.86,71.1,,6.43
Sulawesi Utara,Kota Bitung,2022,416993,434642,458983,501139,518405,94.19,94.56,94.57,94.71,94.81,743,750,697,705,713,11325.1,11846.01,12510.23,13218.72,13893.82,12193,12271,12665,12954,13539,89.05,89.33,95.76,92.16,91.73,75.94,2026-09-09 00:00:00,71.38,,2026-02-06 00:00:00
Sulawesi Utara,Kota Bitung,2023,416993,434642,458983,501139,518405,94.19,94.56,94.57,94.71,94.81,743,750,697,705,713,11325.1,11846.01,12510.23,13218.72,13893.82,12193,12271,12665,12954,13539,89.05,89.33,95.76,92.16,91.73,76.33,9.95,71.68,,6.56
Sulawesi Utara,Kota Bitung,2024,416993,434642,458983,501139,518405,94.19,94.56,94.57,94.71,94.81,743,750,697,705,713,11325.1,11846.01,12510.23,13218.72,13893.82,12193,12271,12665,12954,13539,89.05,89.33,95.76,92.16,91.73,76.9,9.97,71.95,,6.27
Sulawesi Utara,Kota Tomohon,2020,422746,440680,461424,508251,530321,98.94,98.95,99.0,99.32,99.56,881,883,598,610,615,3150.49,3211.88,3378-01-01 00:00:00,3557-07-01 00:00:00,3726.48,11745,11851,12268,12488,13045,95.19,95.19,92.56,94.09,95.89,77.93,2026-08-10 00:00:00,71.93,,2026-06-05 00:00:00
Sulawesi Utara,Kota Tomohon,2021,422746,440680,461424,508251,530321,98.94,98.95,99.0,99.32,99.56,881,883,598,610,615,3150.49,3211.88,3378-01-01 00:00:00,3557-07-01 00:00:00,3726.48,11745,11851,12268,12488,13045,95.19,95.19,92.56,94.09,95.89,78.09,10.81,72.06,,5.69
Sulawesi Utara,Kota Tomohon,2022,422746,440680,461424,508251,530321,98.94,98.95,99.0,99.32,99.56,881,883,598,610,615,3150.49,3211.88,3378-01-01 00:00:00,3557-07-01 00:00:00,3726.48,11745,11851,12268,12488,13045,95.19,95.19,92.56,94.09,95.89,78.65,10.82,72.44,,5.26
Sulawesi Utara,Kota Tomohon,2023,422746,440680,461424,508251,530321,98.94,98.95,99.0,99.32,99.56,881,883,598,610,615,3150.49,3211.88,3378-01-01 00:00:00,3557-07-01 00:00:00,3726.48,11745,11851,12268,12488,13045,95.19,95.19,92.56,94.09,95.89,79.29,10.97,72.84,,2026-06-05 00:00:00
Sulawesi Utara,Kota Tomohon,2024,422746,440680,461424,508251,530321,98.94,98.95,99.0,99.32,99.56,881,883,598,610,615,3150.49,3211.88,3378-01-01 00:00:00,3557-07-01 00:00:00,3726.48,11745,11851,12268,12488,13045,95.19,95.19,92.56,94.09,95.89,80.06,2026-06-11 00:00:00,73.17,,5.38
Sulawesi Utara,Kota Kotamobagu,2020,343675,363777,385962,426174,452245,95.37,95.38,95.47,95.49,95.64,1136,1143,1152,1173,1185,2396.96,2498-05-01 00:00:00,2626-02-01 00:00:00,2768.43,2914.84,10744,10848,11151,11452,12074,71.37,71.55,69.88,74.47,74.15,74.59,2026-03-10 00:00:00,70.47,,5.42
Sulawesi Utara,Kota Kotamobagu,2021,343675,363777,385962,426174,452245,95.37,95.38,95.47,95.49,95.64,1136,1143,1152,1173,1185,2396.96,2498-05-01 00:00:00,2626-02-01 00:00:00,2768.43,2914.84,10744,10848,11151,11452,12074,71.37,71.55,69.88,74.47,74.15,75.09,10.27,70.6,,5.74
Sulawesi Utara,Kota Kotamobagu,2022,343675,363777,385962,426174,452245,95.37,95.38,95.47,95.49,95.64,1136,1143,1152,1173,1185,2396.96,2498-05-01 00:00:00,2626-02-01 00:00:00,2768.43,2914.84,10744,10848,11151,11452,12074,71.37,71.55,69.88,74.47,74.15,75.56,10.28,70.98,,5.19
Sulawesi Utara,Kota Kotamobagu,2023,343675,363777,385962,426174,452245,95.37,95.38,95.47,95.49,95.64,1136,1143,1152,1173,1185,2396.96,2498-05-01 00:00:00,2626-02-01 00:00:00,2768.43,2914.84,10744,10848,11151,11452,12074,71.37,71.55,69.88,74.47,74.15,76.01,10.29,71.34,,2026-03-05 00:00:00
Sulawesi Utara,Kota Kotamobagu,2024,343675,363777,385962,426174,452245,95.37,95.38,95.47,95.49,95.64,1136,1143,1152,1173,1185,2396.96,2498-05-01 00:00:00,2626-02-01 00:00:00,2768.43,2914.84,10744,10848,11151,11452,12074,71.37,71.55,69.88,74.47,74.15,76.86,10.33,71.63,,2026-12-05 00:00:00
Sulawesi Tengah,Banggai Kepulauan,2020,364025,373799,396904,432673,453552,92.36,92.18,92.2,92.32,92.86,50,48,52,52,52,2603.27,2735.24,2870.36,2984.81,3105.15,7429,7453,7712,8066,8375,77.12,75.35,75.05,76.83,79.52,65.61,8.43,66.31,,2026-04-14 00:00:00
Sulawesi Tengah,Banggai Kepulauan,2021,364025,373799,396904,432673,453552,92.36,92.18,92.2,92.32,92.86,50,48,52,52,52,2603.27,2735.24,2870.36,2984.81,3105.15,7429,7453,7712,8066,8375,77.12,75.35,75.05,76.83,79.52,65.82,8.44,66.59,,13.72
Sulawesi Tengah,Banggai Kepulauan,2022,364025,373799,396904,432673,453552,92.36,92.18,92.2,92.32,92.86,50,48,52,52,52,2603.27,2735.24,2870.36,2984.81,3105.15,7429,7453,7712,8066,8375,77.12,75.35,75.05,76.83,79.52,66.3,8.46,66.73,,13.44
Sulawesi Tengah,Banggai Kepulauan,2023,364025,373799,396904,432673,453552,92.36,92.18,92.2,92.32,92.86,50,48,52,52,52,2603.27,2735.24,2870.36,2984.81,3105.15,7429,7453,7712,8066,8375,77.12,75.35,75.05,76.83,79.52,67.05,8.62,66.87,,2026-09-12 00:00:00
Sulawesi Tengah,Banggai Kepulauan,2024,364025,373799,396904,432673,453552,92.36,92.18,92.2,92.32,92.86,50,48,52,52,52,2603.27,2735.24,2870.36,2984.81,3105.15,7429,7453,7712,8066,8375,77.12,75.35,75.05,76.83,79.52,67.65,2026-07-08 00:00:00,67.08,,12.32
Sulawesi Tengah,Banggai,2020,417863,431639,457335,488788,515334,90.83,90.85,90.86,91.44,91.73,44,37,45,45,46,18518.97,18857.39,20139.75,20627.68,21376.36,9554,9603,9963,10400,10772,81.69,82.46,81.07,81.45,83.18,71.01,8.52,70.88,,7.39
Sulawesi Tengah,Banggai,2021,417863,431639,457335,488788,515334,90.83,90.85,90.86,91.44,91.73,44,37,45,45,46,18518.97,18857.39,20139.75,20627.68,21376.36,9554,9603,9963,10400,10772,81.69,82.46,81.07,81.45,83.18,71.09,8.53,70.88,,7.83
Sulawesi Tengah,Banggai,2022,417863,431639,457335,488788,515334,90.83,90.85,90.86,91.44,91.73,44,37,45,45,46,18518.97,18857.39,20139.75,20627.68,21376.36,9554,9603,9963,10400,10772,81.69,82.46,81.07,81.45,83.18,71.58,8.54,70.88,,7.33
Sulawesi Tengah,Banggai,2023,417863,431639,457335,488788,515334,90.83,90.85,90.86,91.44,91.73,44,37,45,45,46,18518.97,18857.39,20139.75,20627.68,21376.36,9554,9603,9963,10400,10772,81.69,82.46,81.07,81.45,83.18,72.19,8.63,71.02,,6.94
Sulawesi Tengah,Banggai,2024,417863,431639,457335,488788,515334,90.83,90.85,90.86,91.44,91.73,44,37,45,45,46,18518.97,18857.39,20139.75,20627.68,21376.36,9554,9603,9963,10400,10772,81.69,82.46,81.07,81.45,83.18,72.86,8.81,71.09,,6.56
Sulawesi Tengah,Morowali,2020,463140,478409,507523,553185,590027,84.89,85.03,85.14,85.17,85.42,36,53,39,38,39,43824.29,55001.25,70621.47,84989.24,98808.77,10993,11028,11291,11708,12281,82.8,78.34,76.58,72.71,75.16,73.06,9.33,69.18,,13.43
Sulawesi Tengah,Morowali,2021,463140,478409,507523,553185,590027,84.89,85.03,85.14,85.17,85.42,36,53,39,38,39,43824.29,55001.25,70621.47,84989.24,98808.77,10993,11028,11291,11708,12281,82.8,78.34,76.58,72.71,75.16,73.12,9.34,69.23,,13.75
Sulawesi Tengah,Morowali,2022,463140,478409,507523,553185,590027,84.89,85.03,85.14,85.17,85.42,36,53,39,38,39,43824.29,55001.25,70621.47,84989.24,98808.77,10993,11028,11291,11708,12281,82.8,78.34,76.58,72.71,75.16,73.39,9.35,69.23,,12.58
Sulawesi Tengah,Morowali,2023,463140,478409,507523,553185,590027,84.89,85.03,85.14,85.17,85.42,36,53,39,38,39,43824.29,55001.25,70621.47,84989.24,98808.77,10993,11028,11291,11708,12281,82.8,78.34,76.58,72.71,75.16,73.82,9.37,69.37,,12.31
Sulawesi Tengah,Morowali,2024,463140,478409,507523,553185,590027,84.89,85.03,85.14,85.17,85.42,36,53,39,38,39,43824.29,55001.25,70621.47,84989.24,98808.77,10993,11028,11291,11708,12281,82.8,78.34,76.58,72.71,75.16,74.36,9.38,69.41,,11.55
Sulawesi Tengah,Poso,2020,515435,530022,561276,599881,620267,96.54,96.71,96.79,97.2,97.23,32,34,33,33,34,6221.16,6523.79,6761.15,7023.68,7289.29,8808,8850,9218,9622,9948,90.31,88.09,91.47,91.34,92.08,72.1,9.41,71.18,,15.45
Sulawesi Tengah,Poso,2021,515435,530022,561276,599881,620267,96.54,96.71,96.79,97.2,97.23,32,34,33,33,34,6221.16,6523.79,6761.15,7023.68,7289.29,8808,8850,9218,9622,9948,90.31,88.09,91.47,91.34,92.08,72.27,2026-05-09 00:00:00,71.19,,15.92
Sulawesi Tengah,Poso,2022,515435,530022,561276,599881,620267,96.54,96.71,96.79,97.2,97.23,32,34,33,33,34,6221.16,6523.79,6761.15,7023.68,7289.29,8808,8850,9218,9622,9948,90.31,88.09,91.47,91.34,92.08,72.75,9.52,71.19,,15.18
Sulawesi Tengah,Poso,2023,515435,530022,561276,599881,620267,96.54,96.71,96.79,97.2,97.23,32,34,33,33,34,6221.16,6523.79,6761.15,7023.68,7289.29,8808,8850,9218,9622,9948,90.31,88.09,91.47,91.34,92.08,73.25,9.53,71.33,,15.16
